"","state","account.length","international.plan","voice.mail.plan","number.vmail.messages","total.day.calls","total.day.charge","total.eve.calls","total.eve.charge","total.night.calls","total.night.charge","total.intl.calls","total.intl.charge","number.customer.service.calls","Churn","c5_pred","knn_pred","logis_pred","nb_pred","rf_pred"
"438","35",0.468354430379747,"1","1",0,0.30952380952381,0.47987721691678,0.748091603053435,0.610335195530726,0.564705882352941,0.705882352941176,0.157894736842105,0.716165413533835,0.285714285714286,"1","1","1",0,"1","1"
"439","49",0.780590717299578,"1","1",0,0.555555555555556,0.580491132332879,0.587786259541985,0.782472067039106,0.658823529411765,0.403610949330227,0.315789473684211,0.629699248120301,0,"1","1","1",0,"1","1"
"440","25",0.413502109704641,"1","1",0,0.134920634920635,0.541268758526603,0.603053435114504,0.646298882681564,0.541176470588235,0.382061735585323,0.210526315789474,0.618421052631579,0.142857142857143,"1","1","1",0,"1","1"
"441","2",0.232067510548523,"1","1",0,0.142857142857143,0.635743519781719,0.236641221374046,0.651885474860335,0.4,0.378567268491555,0.157894736842105,0.593984962406015,0,"1","1","1",0,"1","1"
"442","6",0.565400843881857,"1","2",0.730769230769231,0.46031746031746,0.568212824010914,0.419847328244275,0.437150837988827,0.635294117647059,0.486895748398369,0.315789473684211,0.603383458646616,0.571428571428571,"1","1","1",0,"1","1"
"443","32",0.345991561181435,"1","1",0,0.563492063492063,0.1212482946794,0.366412213740458,0.348114525139665,0.470588235294118,0.403610949330227,0.210526315789474,0.584586466165413,0.285714285714286,"1","1","1",0,"1","1"
"444","41",0.19831223628692,"1","1",0,0.468253968253968,0.469645293315143,0.175572519083969,0.663756983240223,0.6,0.707629586488061,0.368421052631579,0.578947368421053,0.142857142857143,"1","1","1",0,"1","1"
"445","1",0.468354430379747,"1","2",0.596153846153846,0.46031746031746,0.39512278308322,0.526717557251908,0.627444134078212,0.835294117647059,0.862550960978451,0.315789473684211,0.528195488721804,0,"1","1","1",0,"1","1"
"446","1",0.468354430379747,"1","1",0,0.53968253968254,0.227830832196453,0.610687022900763,0.388268156424581,0.629411764705882,0.373907979033197,0.210526315789474,0.415413533834586,0.142857142857143,"1","1","1",0,"1","1"
"447","24",0.590717299578059,"1","1",0,0.706349206349206,0.206514324693042,0.618320610687023,0.362081005586592,0.382352941176471,0.197437390797903,0.368421052631579,0.289473684210526,0.142857142857143,"1","1","1",0,"1","1"
"448","23",0.30379746835443,"1","2",0.365384615384615,0.587301587301587,0.501023192360164,0.396946564885496,0.21159217877095,0.582352941176471,0.615026208503203,0.210526315789474,0.755639097744361,0.285714285714286,"1","1","1",0,"1","1"
"449","17",0.337552742616034,"1","1",0,0.507936507936508,0.386255115961801,0.49618320610687,0.667248603351955,0.664705882352941,0.631916132789749,0.157894736842105,0.593984962406015,0.428571428571429,"1","1","1",0,"1","1"
"450","32",0.691983122362869,"1","2",0.326923076923077,0.26984126984127,0.496589358799454,0.564885496183206,0.39036312849162,0.711764705882353,0.658124635993011,0.368421052631579,0.537593984962406,0.142857142857143,"1","1","1",0,"1","1"
"451","38",0.291139240506329,"1","1",0,0.507936507936508,0.276261937244202,0.572519083969466,0.507332402234637,0.741176470588235,0.439138031450204,0.315789473684211,0.761278195488722,0.142857142857143,"1","1","1",0,"1","1"
"452","13",0.329113924050633,"1","1",0,0.444444444444444,0.437585266030014,0.343511450381679,0.597765363128492,0.576470588235294,0.631916132789749,0.210526315789474,0.618421052631579,0.142857142857143,"1","1","1",0,"1","1"
"453","32",0.527426160337553,"1","1",0,0.825396825396825,0.465381991814461,0.419847328244275,0.391759776536313,0.870588235294118,0.64065230052417,0.526315789473684,0.695488721804511,0.428571428571429,"1","1","1",0,"1","1"
"454","35",0.320675105485232,"1","1",0,0.46031746031746,0.340723055934516,0.709923664122137,0.571578212290503,0.776470588235294,0.632498543972044,0.157894736842105,0.695488721804511,0,"1","1","1",0,"1","1"
"455","24",0.29957805907173,"1","2",0.596153846153846,0.714285714285714,0.622783083219645,0.442748091603053,0.863826815642458,0.552941176470588,0.461269656377402,0.0526315789473684,0.599624060150376,0.428571428571429,"1","1","1",0,"1","1"
"456","23",0.594936708860759,"1","1",0,0.253968253968254,0.691507503410641,0.541984732824427,0.362779329608938,0.658823529411765,0.595806639487478,0.210526315789474,0.157894736842105,0.142857142857143,"1","1","1",0,"1","1"
"457","30",0.708860759493671,"1","1",0,0.611111111111111,0.374317871759891,0.656488549618321,0.595670391061453,0.594117647058824,0.439138031450204,0.210526315789474,0.483082706766917,0.142857142857143,"1","1","1",0,"1","1"
"458","36",0.459915611814346,"1","2",0.711538461538462,0.365079365079365,0.641541609822647,0.786259541984733,0.236033519553073,0.647058823529412,0.492719860221316,0.315789473684211,0.259398496240601,0,"1","1","1",0,"1","1"
"459","42",0.367088607594937,"1","1",0,0.619047619047619,0.496418826739427,0.320610687022901,0.605796089385475,0.417647058823529,0.581246359930111,0.210526315789474,0.400375939849624,0.142857142857143,"1","1","1",0,"1","1"
"460","45",0.333333333333333,"1","2",0.634615384615385,0.595238095238095,0.530013642564802,0.229007633587786,0.375,0.7,0.547466511357018,0.210526315789474,0.567669172932331,0.142857142857143,"2","1","1",0,"1","1"
"461","36",0.177215189873418,"1","2",0.75,0.587301587301587,0.526773533424284,0.595419847328244,0.431215083798883,0.541176470588235,0.497961560861969,0.263157894736842,0.791353383458647,0.142857142857143,"1","1","1",0,"1","1"
"462","26",0.60337552742616,"1","2",0.5,0.476190476190476,0.4943724420191,0.358778625954198,0.545041899441341,0.558823529411765,0.668025626092021,0.105263157894737,0.334586466165414,0.285714285714286,"1","1","1",0,"1","1"
"463","39",0.594936708860759,"1","1",0,0.484126984126984,0.353512960436562,0.404580152671756,0.505237430167598,0.558823529411765,0.207338380896913,0.315789473684211,0.466165413533835,0.285714285714286,"1","1","1",0,"1","1"
"464","18",0.662447257383966,"1","2",0.423076923076923,0.412698412698413,0.540075034106412,0.50381679389313,0.58554469273743,0.541176470588235,0.443797320908561,0.157894736842105,0.552631578947368,0.285714285714286,"1","1","1",0,"1","1"
"465","31",0.324894514767932,"1","2",0.538461538461538,0.595238095238095,0.35931105047749,0.465648854961832,0.447974860335196,0.623529411764706,0.503785672684915,0.157894736842105,0.528195488721804,0.428571428571429,"1","1","1",0,"1","1"
"466","25",0.548523206751055,"1","1",0,0.849206349206349,0.563949522510232,0.419847328244275,0.576117318435754,0.776470588235294,0.569598136284217,0.210526315789474,0.584586466165413,0.142857142857143,"1","1","1",0,"1","1"
"467","43",0.253164556962025,"1","2",0.730769230769231,0.587301587301587,0.386255115961801,0.625954198473282,0.106843575418994,0.941176470588235,0.532906231799651,0.0526315789473684,0.492481203007519,0.428571428571429,"1","1","1",0,"1","1"
"468","43",0.30379746835443,"1","2",0.115384615384615,0.563492063492063,0.669679399727149,0.458015267175573,0.660614525139665,0.629411764705882,0.493302271403611,0.578947368421053,0.345864661654135,0.571428571428571,"1","1","1",0,"1","1"
"469","2",0.417721518987342,"1","2",0.5,0.365079365079365,0.554058663028649,0.343511450381679,0.62395251396648,0.705882352941177,0.515433896330809,0.263157894736842,0.609022556390977,0.142857142857143,"1","1","1",0,"1","1"
"470","19",0.417721518987342,"1","1",0,0.642857142857143,0.624829467939973,0.702290076335878,0.660963687150838,0.7,0.338963308095515,0.105263157894737,0.411654135338346,0.285714285714286,"1","1","1",0,"1","1"
"471","34",0.455696202531646,"1","2",0.75,0.19047619047619,0.763642564802183,0.534351145038168,0.63268156424581,0.335294117647059,0.509027373325568,0.315789473684211,0.396616541353383,0.142857142857143,"2","1","1",0,"1","1"
"472","23",0.430379746835443,"1","2",0.557692307692308,0.611111111111111,0.594304229195089,0.351145038167939,0.639664804469274,0.547058823529412,0.548631333721607,0.368421052631579,0.710526315789474,0.285714285714286,"1","1","1",0,"1","1"
"473","37",0.582278481012658,"1","1",0,0.444444444444444,0.412005457025921,0.519083969465649,0.540153631284916,0.617647058823529,0.377402446126966,0.210526315789474,0.49812030075188,0.285714285714286,"1","1","1",0,"1","1"
"474","30",0.261603375527426,"1","1",0,0.563492063492063,0.217769440654843,0.213740458015267,0.536312849162011,0.641176470588235,0.474665113570181,0.157894736842105,0.654135338345865,0.285714285714286,"1","1","1",0,"1","1"
"475","10",0.481012658227848,"1","1",0,0.801587301587302,0.397169167803547,0.618320610687023,0.75872905027933,0.494117647058824,0.122306348281887,0.157894736842105,0.644736842105263,0,"1","1","1",0,"1","1"
"476","21",0.320675105485232,"1","1",0,0.277777777777778,0.576057298772169,0.351145038167939,0.441340782122905,0.564705882352941,0.635410599883518,0.105263157894737,0.513157894736842,0.428571428571429,"1","1","1",0,"1","1"
"477","18",0.0548523206751055,"1","1",0,0.341269841269841,0.515859481582537,0.49618320610687,0.74231843575419,0.758823529411765,0.498543972044263,0.157894736842105,0.492481203007519,0.571428571428571,"1","1","1",0,"1","1"
"478","35",0.337552742616034,"1","1",0,0.5,0.389154160982265,0.541984732824427,0.561452513966481,0.311764705882353,0.568433313919627,0.210526315789474,0.618421052631579,0,"1","1","1",0,"1","1"
"479","18",0.472573839662447,"1","1",0,0.579365079365079,0.389154160982265,0.374045801526718,0.683310055865922,0.8,0.564356435643564,0.210526315789474,0.462406015037594,0.428571428571429,"1","1","1",0,"1","1"
"480","26",0.388185654008439,"2","2",0.692307692307692,0.595238095238095,0.472885402455662,0.381679389312977,0.879189944134078,0.558823529411765,0.645894001164822,0.157894736842105,0.49812030075188,0,"1","1","1",1,"1","2"
"481","49",0.320675105485232,"1","1",0,0.388888888888889,0.468281036834925,0.404580152671756,0.533170391061453,0.535294117647059,0.453698311007571,0.157894736842105,0.507518796992481,0.428571428571429,"1","1","1",0,"1","1"
"482","31",0.523206751054852,"1","2",0.480769230769231,0.785714285714286,0.53206002728513,0.175572519083969,0.471019553072626,0.647058823529412,0.27256843331392,0.157894736842105,0.635338345864662,0.285714285714286,"1","1","1",0,"1","1"
"483","38",0.367088607594937,"1","1",0,0.492063492063492,0.539222373806276,0.412213740458015,0.479748603351955,0.664705882352941,0.454863133372161,0.315789473684211,0.447368421052632,0.285714285714286,"1","1","1",0,"1","1"
"484","49",0.371308016877637,"1","1",0,0.484126984126984,0.661664392905866,0.374045801526718,0.259078212290503,0.582352941176471,0.472335468841002,0.105263157894737,0.528195488721804,0,"1","1","2",0,"1","1"
"485","14",0.164556962025316,"1","1",0,0.563492063492063,0.405354706684857,0.801526717557252,0.51641061452514,0.723529411764706,0.617355853232382,0.157894736842105,0.477443609022556,0.428571428571429,"1","1","1",0,"1","1"
"486","17",0.518987341772152,"1","1",0,0.396825396825397,0.697476125511596,0.702290076335878,0.414106145251397,0.429411764705882,0.44612696563774,0.315789473684211,0.31015037593985,0.142857142857143,"1","1","2",0,"1","1"
"487","51",0.489451476793249,"1","1",0,0.666666666666667,0.661664392905866,0.564885496183206,0.561801675977654,0.570588235294118,0.384973791496797,0.157894736842105,0.381578947368421,0.285714285714286,"1","1","1",0,"1","1"
"488","27",0.345991561181435,"1","1",0,0.642857142857143,0.519781718963165,0.458015267175573,0.623603351955307,0.729411764705882,0.537565521258008,0.105263157894737,0.516917293233083,0.285714285714286,"1","1","1",0,"1","1"
"489","14",0.0253164556962025,"1","1",0,0.404761904761905,0.266541609822647,0.320610687022901,0.528282122905028,0.4,0.661036691904484,0.368421052631579,0.609022556390977,0.285714285714286,"1","1","1",0,"1","1"
"490","44",0.434599156118143,"1","1",0,0.849206349206349,0.862210095497954,0.679389312977099,0.717527932960894,0.611764705882353,0.361677344205009,0.210526315789474,0.364661654135338,0,"2","2","2",1,"2","2"
"491","50",0.535864978902954,"1","1",0,0.587301587301587,0.387619372442019,0.557251908396947,0.631983240223464,0.335294117647059,0.526499708794409,0.315789473684211,0.599624060150376,0.142857142857143,"1","1","1",0,"1","1"
"492","35",0.316455696202532,"1","1",0,0.738095238095238,0.565143246930423,0.404580152671756,0.394203910614525,0.605882352941176,0.654047757716948,0.0526315789473684,0.43609022556391,0.285714285714286,"1","1","1",0,"1","1"
"493","32",0.565400843881857,"1","1",0,0.722222222222222,0.536664392905866,0.473282442748092,0.777234636871508,0.511764705882353,0.555037856726849,0.105263157894737,0.635338345864662,0,"1","1","1",1,"1","1"
"494","17",0.244725738396624,"1","2",0.865384615384615,0.626984126984127,0.187244201909959,0.435114503816794,0.627094972067039,0.758823529411765,0.365171811298777,0.631578947368421,0.710526315789474,0.142857142857143,"1","1","1",0,"1","1"
"495","13",0.464135021097046,"1","2",0.634615384615385,0.5,0.468281036834925,0.381679389312977,0.539106145251397,0.570588235294118,0.683750728013978,0.157894736842105,0.766917293233083,0.142857142857143,"1","1","1",0,"1","1"
"496","26",0.459915611814346,"1","1",0,0.603174603174603,0.4981241473397,0.595419847328244,0.465083798882682,0.582352941176471,0.597553873034362,0.210526315789474,0.330827067669173,0.142857142857143,"1","1","1",0,"1","1"
"497","23",0.725738396624473,"2","2",0.346153846153846,0.436507936507937,0.349590723055935,0.580152671755725,0.321578212290503,0.676470588235294,0.60221316249272,0.263157894736842,0.567669172932331,0.285714285714286,"1","1","1",0,"1","1"
"498","9",0.248945147679325,"1","1",0,0.253968253968254,0.649727148703956,0.206106870229008,0.424581005586592,0.817647058823529,0.810133954571928,0.526315789473684,0.674812030075188,0.142857142857143,"1","1","1",0,"1","1"
"499","15",0.489451476793249,"1","1",0,0.396825396825397,0.642735334242838,0.412213740458015,0.386522346368715,0.594117647058824,0.811881188118812,0.157894736842105,0.18796992481203,0.428571428571429,"1","1","1",0,"1","1"
"500","46",0.223628691983122,"1","1",0,0.396825396825397,0.554058663028649,0.389312977099237,0.590432960893855,0.641176470588235,0.496214327315084,0.157894736842105,0.396616541353383,0.285714285714286,"1","1","1",0,"1","1"
"501","16",0.316455696202532,"1","2",0.673076923076923,0.476190476190476,0.774386084583902,0.480916030534351,0.388617318435754,0.641176470588235,0.67909143855562,0.157894736842105,0.193609022556391,0,"1","1","1",0,"1","1"
"502","22",0.70042194092827,"1","2",0.576923076923077,0.666666666666667,0.548601637107776,0.541984732824427,0.427374301675978,0.494117647058824,0.779266161910309,0.105263157894737,0.593984962406015,0,"1","1","1",0,"1","1"
"503","43",0.409282700421941,"1","1",0,0.571428571428571,0.533253751705321,0.412213740458015,0.42108938547486,0.517647058823529,0.290623179965055,0.263157894736842,0.578947368421053,0.285714285714286,"1","1","1",0,"1","1"
"504","50",0.308016877637131,"1","1",0,0.357142857142857,0.491473396998636,0.511450381679389,0.552025139664804,0.505882352941176,0.622597553873034,0.210526315789474,0.817669172932331,0.571428571428571,"1","1","1",0,"1","1"
"505","44",0.468354430379747,"1","1",0,0.349206349206349,0.590893587994543,0.282442748091603,0.44518156424581,0.617647058823529,0.629004076878276,0.157894736842105,0.593984962406015,0.285714285714286,"1","1","1",0,"1","1"
"506","27",0.578059071729958,"1","2",0.538461538461538,0.198412698412698,0.418656207366985,0.641221374045801,0.73358938547486,0.682352941176471,0.470005824111823,0.473684210526316,0.451127819548872,0,"1","1","1",0,"1","1"
"507","2",0.270042194092827,"1","1",0,0.595238095238095,0.399215552523874,0.389312977099237,0.916899441340782,0.405882352941176,0.407105416423995,0.789473684210526,0.599624060150376,0.428571428571429,"1","1","1",0,"1","1"
"508","10",0.814345991561181,"1","2",0.807692307692308,0.595238095238095,0.571452933151433,0.66412213740458,0.506284916201117,0.476470588235294,0.833430401863716,0.842105263157895,0.548872180451128,0.428571428571429,"1","1","1",0,"1","1"
"509","18",0.548523206751055,"1","1",0,0.5,0.590040927694407,0.442748091603053,0.459846368715084,0.8,0.341292952824694,0.0526315789473684,0.674812030075188,0,"2","1","1",0,"1","1"
"510","39",0.223628691983122,"1","1",0,0.436507936507937,0.648192360163711,0.549618320610687,0.375,0.817647058823529,0.669772859638905,0.157894736842105,0.411654135338346,0.571428571428571,"1","1","1",0,"1","1"
"511","36",0.324894514767932,"1","2",0.519230769230769,0.428571428571429,0.334242837653479,0.282442748091603,0.602653631284916,0.694117647058824,0.238206173558532,0.210526315789474,0.659774436090225,0.428571428571429,"1","1","1",0,"1","1"
"512","35",0.481012658227848,"1","2",0.576923076923077,0.246031746031746,0.506139154160982,0.183206106870229,0.506983240223464,0.541176470588235,0.401281304601048,0.315789473684211,0.50187969924812,0.285714285714286,"1","1","1",0,"1","1"
"513","14",0.413502109704641,"1","1",0,0.547619047619048,0.565143246930423,0.625954198473282,0.302374301675978,0.329411764705882,0.629004076878276,0.157894736842105,0.584586466165413,0,"1","1","1",0,"1","1"
"514","32",0.50210970464135,"1","1",0,0.19047619047619,0.404160982264666,0.49618320610687,0.553072625698324,0.535294117647059,0.564938846825859,0.105263157894737,0.603383458646616,0,"1","1","1",0,"1","1"
"515","5",0.468354430379747,"1","1",0,0.531746031746032,0.286152796725784,0.412213740458015,0.489175977653631,0.594117647058824,0.541059988351776,0.105263157894737,0.56390977443609,0.571428571428571,"2","1","1",0,"1","1"
"516","33",0,"1","2",0.5,0.396825396825397,0.182980900409277,0.312977099236641,0.676675977653631,0.717647058823529,0.603377984857309,0.157894736842105,0.421052631578947,0.285714285714286,"1","1","1",0,"1","1"
"517","46",0.392405063291139,"1","1",0,0.301587301587302,0.584242837653479,0.312977099236641,0.491620111731844,0.564705882352941,0.424577751892836,0.263157894736842,0.233082706766917,0.285714285714286,"1","1","1",0,"1","1"
"518","45",0.392405063291139,"1","1",0,0.595238095238095,0.511766712141883,0.541984732824427,0.525488826815642,0.417647058823529,0.560861968549796,0.210526315789474,0.704887218045113,0,"1","1","1",0,"1","1"
"519","25",0.746835443037975,"1","2",0.615384615384615,0.484126984126984,0.412005457025921,0.129770992366412,0.52304469273743,0.664705882352941,0.489807804309843,0.368421052631579,0.528195488721804,0.857142857142857,"2","1","1",0,"1","1"
"520","50",0.569620253164557,"1","1",0,0.69047619047619,0.677012278308322,0.648854961832061,0.738477653631285,0.576470588235294,0.347699475829936,0.210526315789474,0.872180451127819,0,"2","1","1",0,"1","1"
"521","29",0.358649789029536,"1","2",0.480769230769231,0.5,0.34737380627558,0.610687022900763,0.496508379888268,0.570588235294118,0.61211415259173,0.105263157894737,0.609022556390977,0.142857142857143,"1","1","1",0,"1","1"
"522","25",0.362869198312236,"1","1",0,0.285714285714286,0.433151432469304,0.389312977099237,0.409916201117318,0.658823529411765,0.541642399534071,0.157894736842105,0.360902255639098,0.571428571428571,"2","1","1",0,"1","1"
"523","17",0.0717299578059072,"1","1",0,0.642857142857143,0.503240109140518,0.580152671755725,0.181215083798883,0.652941176470588,0.642981945253349,0.315789473684211,0.603383458646616,0.142857142857143,"1","1","1",0,"1","1"
"524","6",0.20253164556962,"1","1",0,0.857142857142857,0.479536152796726,0.473282442748092,0.598463687150838,0.505882352941176,0.464764123471171,0.0526315789473684,0.37593984962406,0,"1","1","1",0,"1","1"
"525","36",0.080168776371308,"1","2",0.519230769230769,0.563492063492063,0.652285129604366,0.625954198473282,0.596368715083799,0.582352941176471,0.555620267909144,0.210526315789474,0.451127819548872,0.142857142857143,"1","1","1",0,"1","1"
"526","16",0.548523206751055,"1","2",0.557692307692308,0.634920634920635,0.10300136425648,0.244274809160305,0.477653631284916,0.482352941176471,0.415841584158416,0.0526315789473684,0.507518796992481,0,"1","1","1",0,"1","1"
"527","30",0.0421940928270042,"1","1",0,0.611111111111111,0.3768758526603,0.305343511450382,0.172835195530726,0.452941176470588,0.528829353523588,0.210526315789474,0.50187969924812,0,"1","1","1",0,"1","1"
"528","37",0.413502109704641,"1","1",0,0.444444444444444,0.431957708049113,0.603053435114504,0.646298882681564,0.517647058823529,0.605125218404193,0.210526315789474,0.548872180451128,0.428571428571429,"1","1","1",0,"1","1"
"529","14",0.253164556962025,"1","1",0,0.73015873015873,0.660982264665757,0.290076335877863,0.529329608938547,0.476470588235294,0.448456610366919,0.105263157894737,0.411654135338346,0,"1","1","1",0,"1","1"
"530","9",0.573839662447257,"1","1",0,0.531746031746032,0.315825375170532,0.32824427480916,0.605097765363129,0.723529411764706,0.469423412929528,0.210526315789474,0.68984962406015,0,"1","1","1",0,"1","1"
"531","48",0.20253164556962,"1","2",0.807692307692308,0.261904761904762,0.441848567530696,0.66412213740458,0.308659217877095,0.517647058823529,0.542224810716366,0.157894736842105,0.37593984962406,0.285714285714286,"1","1","1",0,"1","1"
"532","20",0.345991561181435,"1","1",0,0.634920634920635,0.811732605729877,0.763358778625954,0.23358938547486,0.858823529411765,0.523005241700641,0.210526315789474,0.669172932330827,0.142857142857143,"1","1","2",0,"1","2"
"533","20",0.805907172995781,"1","1",0,0.388888888888889,0.486869031377899,0.488549618320611,0.624301675977654,0.4,0.266161910308678,0.210526315789474,0.629699248120301,0.142857142857143,"1","1","1",0,"1","1"
"534","10",0.438818565400844,"1","1",0,0.285714285714286,0.50818553888131,0.343511450381679,0.626745810055866,0.470588235294118,0.510192195690157,0.473684210526316,0.411654135338346,0.142857142857143,"1","1","1",0,"1","1"
"535","3",0.518987341772152,"1","1",0,0.587301587301587,0.539222373806276,0.519083969465649,0.596368715083799,0.494117647058824,0.489807804309843,0.105263157894737,0.212406015037594,0.142857142857143,"1","1","1",0,"1","1"
"536","3",0.375527426160338,"1","1",0,0.341269841269841,0.662175989085948,0.427480916030534,0.72695530726257,0.7,0.581828771112405,0.210526315789474,0.268796992481203,0.428571428571429,"2","1","2",0,"1","1"
"537","2",0.464135021097046,"1","1",0,0.579365079365079,0.525409276944065,0.244274809160305,0.663756983240223,0.517647058823529,0.461269656377402,0.368421052631579,0.533834586466165,0,"1","1","1",0,"1","1"
"538","5",0.565400843881857,"1","1",0,0.563492063492063,0.465381991814461,0.625954198473282,0.324371508379888,0.488235294117647,0.635993011065812,0.105263157894737,0.528195488721804,0.428571428571429,"1","1","1",0,"1","1"
"539","40",0.506329113924051,"1","2",0.423076923076923,0.579365079365079,0.596350613915416,0.427480916030534,0.640013966480447,0.670588235294118,0.872451951077461,0.105263157894737,0.528195488721804,0.142857142857143,"1","1","1",0,"1","1"
"540","29",0.236286919831224,"2","1",0,0.476190476190476,0.640177353342428,0.587786259541985,0.368016759776536,0.541176470588235,0.55387303436226,0.263157894736842,0.421052631578947,0.142857142857143,"1","1","1",0,"1","1"
"541","27",0.261603375527426,"1","1",0,0.412698412698413,0.452080491132333,0.564885496183206,0.424581005586592,0.394117647058824,0.429237041351194,0.315789473684211,0.680451127819549,0.571428571428571,"2","1","1",0,"1","1"
"542","41",0.40506329113924,"1","1",0,0.5,0.456855388813097,0.358778625954198,0.622905027932961,0.694117647058824,0.521258008153756,0.157894736842105,0.330827067669173,0.142857142857143,"1","1","1",0,"1","1"
"543","46",0.388185654008439,"2","1",0,0.785714285714286,0.480729877216917,0.297709923664122,0.543994413407821,0.741176470588235,0.644146767617938,0.473684210526316,0.462406015037594,0.142857142857143,"1","1","1",0,"1","1"
"544","32",0.40506329113924,"1","1",0,0.825396825396825,0.733458390177353,0.404580152671756,0.627793296089385,0.7,0.368666278392545,0.210526315789474,0.659774436090225,0.142857142857143,"1","1","1",1,"2","1"
"545","37",0.561181434599156,"1","2",0.192307692307692,0.357142857142857,0.443042291950887,0.427480916030534,0.20391061452514,0.805882352941176,0.523005241700641,0.157894736842105,0.507518796992481,0.285714285714286,"1","1","1",0,"1","1"
"546","22",0.236286919831224,"1","2",0.711538461538462,0.476190476190476,0.182469304229195,0.290076335877863,0.589385474860335,0.664705882352941,0.57251019219569,0.157894736842105,0.603383458646616,0,"1","1","1",0,"1","1"
"547","37",0.455696202531646,"2","1",0,0.531746031746032,0.463676671214188,0.618320610687023,0.730097765363129,0.658823529411765,0.33080955154339,0.157894736842105,0.516917293233083,0.428571428571429,"1","1","2",1,"1","2"
"548","15",0.274261603375527,"1","2",0.403846153846154,0.603174603174603,0.370566166439291,0.50381679389313,0.337988826815642,0.617647058823529,0.564938846825859,0.210526315789474,0.492481203007519,0.428571428571429,"1","1","1",0,"1","1"
"549","11",0.679324894514768,"1","2",0.403846153846154,0.746031746031746,0.575716234652115,0.687022900763359,0.621159217877095,0.588235294117647,0.472335468841002,0.157894736842105,0.537593984962406,0.285714285714286,"1","1","1",0,"1","1"
"550","28",0.481012658227848,"1","2",0.5,0.857142857142857,0.364427012278308,0.389312977099237,0.745111731843575,0.452941176470588,0.513104251601631,0.368421052631579,0.75187969924812,0,"1","1","1",0,"1","1"
"551","12",0.552742616033755,"1","1",0,0.873015873015873,0.387619372442019,0.389312977099237,0.808659217877095,0.741176470588235,0.402446126965638,0.210526315789474,0.593984962406015,0.285714285714286,"1","1","1",0,"1","1"
"552","37",0.637130801687764,"1","1",0,0.626984126984127,0.80593451568895,0.480916030534351,0.354399441340782,0.458823529411765,0.333721607454863,0.263157894736842,0.639097744360902,0,"1","1","1",0,"1","1"
"553","8",0.358649789029536,"1","2",0.557692307692308,0.579365079365079,0.529672578444748,0.480916030534351,0.590432960893855,0.805882352941176,0.853232382061736,0.157894736842105,0.701127819548872,0.142857142857143,"1","1","1",0,"1","1"
"554","41",0.147679324894515,"1","1",0,0.777777777777778,0.516030013642565,0.236641221374046,0.508379888268156,0.488235294117647,0.743156668608037,0.157894736842105,0.298872180451128,0.142857142857143,"1","1","1",0,"1","1"
"555","24",0.493670886075949,"1","1",0,0.492063492063492,0.449351978171896,0.572519083969466,0.598114525139665,0.805882352941176,0.63075131042516,0.105263157894737,0.345864661654135,0,"1","1","1",0,"1","1"
"556","12",0.573839662447257,"1","2",0.384615384615385,0.452380952380952,0.759379263301501,0.633587786259542,0.315991620111732,0.576470588235294,0.383808969132207,0.315789473684211,0.644736842105263,0.142857142857143,"1","1","1",0,"1","1"
"557","32",0.278481012658228,"1","1",0,0.341269841269841,0.496930422919509,0.381679389312977,0.627094972067039,0.517647058823529,0.460104834012813,0.210526315789474,0.319548872180451,0.285714285714286,"1","1","1",0,"1","1"
"558","23",0.687763713080169,"1","1",0,0.444444444444444,0.605900409276944,0.465648854961832,0.443086592178771,0.617647058823529,0.289458357600466,0.315789473684211,0.573308270676692,0.142857142857143,"1","1","2",0,"1","1"
"559","45",0.755274261603376,"1","1",0,0.277777777777778,0.716916780354707,0.763358778625954,0.480446927374302,0.488235294117647,0.456610366919045,0.368421052631579,0.0206766917293233,0.142857142857143,"1","1","1",0,"1","1"
"560","13",0.333333333333333,"1","2",0.423076923076923,0.857142857142857,0.510914051841746,0.557251908396947,0.614175977653631,0.5,0.822364589400116,0.105263157894737,0.573308270676692,0.142857142857143,"1","1","1",0,"1","1"
"561","6",0.527426160337553,"1","1",0,0.380952380952381,0.328785811732606,0.557251908396947,0.567737430167598,0.8,0.820034944670938,0.315789473684211,0.381578947368421,0.142857142857143,"1","1","1",0,"1","1"
"562","26",0.578059071729958,"1","1",0,0.714285714285714,0.383015006821282,0.198473282442748,0.765712290502793,0.576470588235294,0.541642399534071,0.210526315789474,0.528195488721804,0.142857142857143,"1","1","1",0,"1","1"
"563","20",0.421940928270042,"1","1",0,0.698412698412698,0.528819918144611,0.404580152671756,0.465432960893855,1,0.489807804309843,0.315789473684211,0.56390977443609,0,"1","1","1",0,"1","1"
"564","35",0.616033755274262,"1","1",0,0.452380952380952,0.371077762619372,0.343511450381679,0.453212290502793,0.670588235294118,0.527082119976704,0.157894736842105,0.451127819548872,0,"1","1","1",0,"1","1"
"565","46",0.240506329113924,"1","1",0,0.571428571428571,0.506821282401091,0.297709923664122,0.36627094972067,0.5,0.524752475247525,0.157894736842105,0.400375939849624,0,"1","1","1",0,"1","1"
"566","16",0.143459915611814,"1","2",0.442307692307692,0.571428571428571,0.545020463847203,0.717557251908397,0.526536312849162,0.517647058823529,0.496796738497379,0.368421052631579,0.513157894736842,0.571428571428571,"1","1","1",0,"1","1"
